order_id,customer_id,cust_type,product_code,plant_id,order_date,delivery_date,order_quantity,order_value,order_status,geo_region,geo_zone,sbu_id,sbu_grp,org_unit,gbe_id,shipment_id,handled_by,customer_segment,customer_priority,material_num,discount,payment_type,tax_applied,freight_cost,currency,exchange_rate,order_fulfilled_by,returns,is_expedited
899,1386,Retail,874,78,2026-06-17,2026-06-21,34,9626.388321430652,Delivered,West,Zone1,80,GroupB,Unit3,5675,10561,AgentA,Medium,High,48997,0.041705508059837554,Card,16.46950433875449,456.91324411155665,EUR,1.4180912066739082,Warehouse2,4,True
900,1972,Retail,921,57,2026-06-18,2026-06-22,57,4496.74094031369,Pending,West,Zone1,71,GroupC,Unit3,5091,10373,AgentA,Large,High,11239,0.15301268627311282,NetBanking,8.176962702443902,359.17697605767535,EUR,0.7303597841918966,Warehouse1,1,False
901,1347,Wholesale,484,29,2026-06-19,2026-06-23,49,7525.281280207692,Cancelled,West,Zone1,32,GroupC,Unit2,5599,10621,AgentC,Small,High,16566,0.1895834157868994,Card,6.242718571935066,217.16334687714593,EUR,1.4622127177226665,Warehouse3,3,True
902,1189,Retail,271,76,2026-06-20,2026-06-24,87,5363.444135268382,Cancelled,West,Zone2,55,GroupA,Unit2,5068,10455,AgentB,Small,High,29775,0.14336744134678053,NetBanking,10.728496898138388,42.23721858804837,EUR,1.2316635424072317,Warehouse3,4,False
903,1504,Wholesale,475,53,2026-06-21,2026-06-25,53,5424.051053939627,Pending,South,Zone2,65,GroupA,Unit1,5036,10087,AgentA,Small,Low,46981,0.1762933529759112,UPI,13.793160824418614,406.75149915968797,USD,1.4533513667535594,Warehouse1,2,False
904,1190,Wholesale,784,42,2026-06-22,2026-06-26,23,2853.185199156929,Pending,East,Zone1,16,GroupC,Unit2,5764,10019,AgentB,Medium,Low,13006,0.12773981897663453,Card,7.2800516078592725,476.8440078319705,EUR,0.8597277493191826,Warehouse2,4,True
905,1507,Retail,461,82,2026-06-23,2026-06-27,69,2247.8668340524073,Delivered,South,Zone2,98,GroupA,Unit1,5763,10013,AgentA,Medium,Medium,17025,0.07753198011175982,Card,11.671764559612724,187.60699751266392,USD,0.7325598362030461,Warehouse2,2,True
906,1368,Retail,658,70,2026-06-24,2026-06-28,95,2951.252924648007,Pending,South,Zone2,70,GroupC,Unit1,5139,10132,AgentC,Large,Medium,29423,0.08515232298606104,Card,10.530401425542717,84.43396498458041,INR,1.0905679826211934,Warehouse2,1,False
907,1408,Retail,990,18,2026-06-25,2026-06-29,53,5607.647271845085,Pending,North,Zone2,12,GroupB,Unit1,5866,10936,AgentB,Small,Medium,49326,0.015064286433480968,NetBanking,16.57716493400305,169.9868813405723,USD,1.0604987316561,Warehouse3,0,True
908,1823,Wholesale,240,77,2026-06-26,2026-06-30,62,388.63634161868106,Pending,West,Zone1,47,GroupA,Unit2,5892,10807,AgentC,Small,High,35174,0.0062914390492052165,Card,10.584366226492673,295.48495550734066,INR,0.9651938186039062,Warehouse2,4,True
909,1928,Retail,986,44,2026-06-27,2026-07-01,41,9081.764549128417,Delivered,South,Zone3,93,GroupC,Unit3,5679,10033,AgentA,Medium,Medium,36663,0.13909512083781547,NetBanking,11.939093118555489,165.29521160829572,USD,1.466125179510958,Warehouse2,4,False
910,1933,Wholesale,217,90,2026-06-28,2026-07-02,57,1647.2087245427845,Pending,West,Zone3,43,GroupC,Unit3,5565,10891,AgentC,Large,Low,43952,0.08768577840223613,Card,17.41872054802369,309.2031777962134,INR,1.3580669857291459,Warehouse1,3,True
911,1116,Wholesale,376,97,2026-06-29,2026-07-03,60,2278.8779010267267,Cancelled,South,Zone3,53,GroupA,Unit2,5897,10207,AgentC,Large,Medium,37326,0.1104430136109259,NetBanking,8.89599295636934,483.75759379986897,USD,1.2292656171004746,Warehouse2,3,True
912,1133,Retail,825,74,2026-06-30,2026-07-04,54,5230.934146831699,Delivered,South,Zone1,39,GroupA,Unit3,5177,10812,AgentA,Small,Medium,41139,0.11153224952448326,Card,8.756882115245238,338.6599017207644,USD,0.8302866333102621,Warehouse2,2,False
913,1057,Retail,319,17,2026-07-01,2026-07-05,70,7130.136186739065,Delivered,North,Zone2,26,GroupB,Unit1,5808,10198,AgentA,Medium,Low,18102,0.055475162666660284,UPI,15.394736039246554,187.70308947995463,INR,1.2874587265748199,Warehouse2,0,False
914,1555,Wholesale,125,54,2026-07-02,2026-07-06,57,1047.7176419695334,Cancelled,East,Zone2,68,GroupC,Unit3,5812,10591,AgentB,Small,Low,17116,0.09517850216589814,UPI,8.608006819871592,468.51895602105213,EUR,1.281609963759779,Warehouse1,3,True
915,1684,Wholesale,620,96,2026-07-03,2026-07-07,10,3245.1775057169057,Cancelled,East,Zone1,19,GroupB,Unit2,5870,10582,AgentA,Medium,High,22937,0.09415204433354046,Card,15.814256310951665,287.1612816635605,EUR,1.040054538892806,Warehouse1,3,True
916,1671,Wholesale,882,56,2026-07-04,2026-07-08,40,9689.878595186135,Cancelled,South,Zone1,93,GroupB,Unit3,5617,10154,AgentB,Large,Low,40161,0.0776854442455714,NetBanking,6.241962921701385,72.90247528095766,EUR,1.439828727771211,Warehouse2,1,True
917,1172,Retail,109,49,2026-07-05,2026-07-09,7,2697.1953711313627,Pending,North,Zone3,27,GroupB,Unit1,5136,10589,AgentC,Small,Low,14383,0.1641350766802141,NetBanking,6.446396215023089,254.50069254494315,EUR,0.8335823057832084,Warehouse3,1,False
918,1828,Wholesale,477,85,2026-07-06,2026-07-10,38,3199.196436125154,Cancelled,West,Zone3,54,GroupA,Unit1,5189,10077,AgentC,Small,Medium,30320,0.09023280073751919,NetBanking,16.717203864116033,330.28185800592445,EUR,0.9138700499293314,Warehouse3,3,False
919,1814,Retail,732,63,2026-07-07,2026-07-11,85,8381.335057118531,Pending,West,Zone1,68,GroupB,Unit2,5639,10171,AgentB,Small,Low,14507,0.12072890490119757,UPI,12.030559672271659,420.7446392502019,USD,0.7505794714005068,Warehouse1,2,True
920,1148,Wholesale,736,85,2026-07-08,2026-07-12,61,597.122873735507,Delivered,South,Zone3,71,GroupA,Unit2,5341,10288,AgentA,Large,High,24735,0.1791040240761652,UPI,14.344585467025103,468.8736254867472,EUR,1.33636076654207,Warehouse2,0,True
921,1079,Wholesale,781,55,2026-07-09,2026-07-13,84,4699.670371208811,Delivered,East,Zone2,68,GroupA,Unit2,5558,10544,AgentA,Small,Medium,39713,0.1732467245717845,UPI,7.928755594213076,165.53390552102877,USD,1.1974075088763179,Warehouse3,3,True
922,1885,Retail,683,56,2026-07-10,2026-07-14,3,3858.2059680715356,Cancelled,North,Zone1,58,GroupB,Unit1,5004,10811,AgentC,Large,High,26519,0.17808444075583305,NetBanking,7.1615667889674075,86.20105839872802,INR,0.9519522445449996,Warehouse2,2,False
923,1212,Wholesale,251,24,2026-07-11,2026-07-15,51,3234.2089230956462,Pending,East,Zone1,72,GroupB,Unit3,5971,10787,AgentB,Medium,Low,12025,0.0540009992930028,NetBanking,15.854405409024322,46.176034675002384,EUR,0.8310509308754522,Warehouse1,2,False
924,1202,Retail,819,28,2026-07-12,2026-07-16,86,2928.425981043169,Cancelled,West,Zone2,96,GroupC,Unit3,5256,10878,AgentC,Large,High,29919,0.006996497661612567,NetBanking,9.662104291302235,371.7937553270586,EUR,0.7321182160229922,Warehouse3,3,True
925,1763,Retail,148,35,2026-07-13,2026-07-17,47,1004.6036381180511,Cancelled,East,Zone2,41,GroupB,Unit2,5811,10419,AgentC,Medium,High,47622,0.05221335997906584,Card,10.915424048585928,399.62754383056165,EUR,0.8333964549007492,Warehouse1,2,True
926,1228,Wholesale,253,61,2026-07-14,2026-07-18,68,3216.7757105813234,Pending,West,Zone2,19,GroupC,Unit3,5661,10006,AgentA,Large,Low,48135,0.05574146912414173,Card,5.363634664579667,210.59283219480176,EUR,1.0626277170701266,Warehouse2,4,True
927,1675,Retail,958,31,2026-07-15,2026-07-19,92,526.2187868851188,Cancelled,North,Zone3,20,GroupB,Unit3,5805,10159,AgentB,Large,Low,45658,0.18187206534499362,Card,10.016449544508564,204.00344951507822,USD,0.8977415752084849,Warehouse1,2,True
928,1226,Retail,392,30,2026-07-16,2026-07-20,76,7831.5422500799095,Delivered,North,Zone1,79,GroupB,Unit2,5242,10239,AgentC,Small,Medium,29141,0.12984854656759412,UPI,15.01569150562472,477.57614551076966,USD,0.9071857419455733,Warehouse1,3,False
929,1658,Wholesale,679,60,2026-07-17,2026-07-21,38,4042.4551601843154,Cancelled,South,Zone3,71,GroupB,Unit2,5786,10962,AgentA,Large,Medium,39696,0.01634079192044575,UPI,15.676577304720203,459.1738492893604,USD,1.4004610933341715,Warehouse1,2,True
930,1531,Retail,149,47,2026-07-18,2026-07-22,36,4494.647939967125,Pending,South,Zone2,56,GroupB,Unit1,5719,10422,AgentC,Small,Medium,13773,0.027075719202220228,NetBanking,14.083812255473044,124.30029193935118,INR,1.1121101387688805,Warehouse1,3,True
931,1440,Retail,763,29,2026-07-19,2026-07-23,41,8946.586405856302,Pending,East,Zone3,43,GroupC,Unit1,5414,10988,AgentC,Medium,Low,34956,0.031135225108395084,Card,13.99833653606865,392.59574739740555,USD,1.2834015785027315,Warehouse3,1,False
932,1401,Retail,630,38,2026-07-20,2026-07-24,69,6614.744340226085,Delivered,North,Zone2,26,GroupC,Unit1,5626,10535,AgentA,Medium,High,25819,0.12608434963378465,NetBanking,11.581110465763054,315.1231941541406,EUR,0.7285687592225144,Warehouse2,3,True
933,1046,Wholesale,711,60,2026-07-21,2026-07-25,13,179.7851230869859,Pending,North,Zone3,63,GroupB,Unit1,5706,10725,AgentA,Small,High,11528,0.14708280510140062,Card,11.9982812803777,85.56914216862356,INR,0.9921306845424229,Warehouse3,2,True
934,1232,Retail,159,13,2026-07-22,2026-07-26,87,9437.430747316721,Pending,South,Zone3,85,GroupB,Unit3,5342,10069,AgentB,Medium,Medium,30955,0.17192878211307924,Card,14.654212708570865,184.8178130724146,INR,1.0833354779163535,Warehouse2,3,True
935,1304,Wholesale,266,64,2026-07-23,2026-07-27,58,2447.7302131793413,Delivered,West,Zone2,94,GroupC,Unit3,5681,10879,AgentC,Large,Medium,15049,0.18812731016124862,NetBanking,8.214923384760397,96.96174124066641,EUR,0.8491334841681477,Warehouse2,0,True
936,1525,Wholesale,301,80,2026-07-24,2026-07-28,50,1165.3804291226027,Cancelled,East,Zone3,49,GroupA,Unit1,5378,10215,AgentB,Small,Low,43616,0.040340911477288355,NetBanking,8.009721887198728,154.6264590227009,EUR,0.7961532331564309,Warehouse2,3,True
937,1142,Retail,956,37,2026-07-25,2026-07-29,30,7704.468965970734,Delivered,East,Zone1,28,GroupA,Unit1,5593,10103,AgentA,Small,High,30511,0.06195449694480981,Card,17.34902271088271,311.4975761289423,EUR,1.3962430227998741,Warehouse2,3,True
938,1414,Retail,245,13,2026-07-26,2026-07-30,62,5054.72542708051,Cancelled,South,Zone3,76,GroupA,Unit2,5665,10726,AgentA,Small,Medium,20119,0.048064576148966136,Card,5.35996852786408,193.88008081128544,EUR,1.4515453016798372,Warehouse2,0,False
939,1512,Retail,775,31,2026-07-27,2026-07-31,25,4394.328603578374,Delivered,North,Zone3,91,GroupC,Unit3,5652,10053,AgentC,Medium,Low,20357,0.07175231349322755,UPI,6.81305102764736,203.08916471957002,USD,0.7630453584363259,Warehouse3,0,True
940,1372,Wholesale,538,85,2026-07-28,2026-08-01,27,2570.0804888591433,Cancelled,South,Zone1,62,GroupC,Unit3,5825,10805,AgentB,Medium,Medium,26167,0.18293302148474988,NetBanking,12.414321540616225,274.427173382423,INR,0.9792149700339545,Warehouse2,0,False
941,1565,Retail,341,54,2026-07-29,2026-08-02,51,5519.967749636955,Delivered,South,Zone2,73,GroupA,Unit1,5145,10329,AgentB,Large,Low,32253,0.11502251338787231,NetBanking,14.59185290307853,52.73982803244415,EUR,1.466628502515579,Warehouse1,4,False
942,1885,Retail,680,76,2026-07-30,2026-08-03,78,2816.407591505616,Cancelled,South,Zone1,92,GroupA,Unit3,5322,10847,AgentC,Large,High,44889,0.14763837946489983,NetBanking,11.992584078805152,372.0106720262133,USD,0.7665293865059719,Warehouse3,3,False
943,1258,Retail,786,95,2026-07-31,2026-08-04,57,9025.671752341968,Delivered,South,Zone3,56,GroupB,Unit2,5121,10202,AgentC,Small,Low,39798,0.0980238472253564,NetBanking,9.615831950143495,206.83767137253662,EUR,1.214913098302981,Warehouse3,0,False
944,1655,Retail,660,75,2026-08-01,2026-08-05,47,2230.5243493586086,Cancelled,West,Zone2,15,GroupC,Unit2,5251,10287,AgentB,Large,Medium,14681,0.005771582667224906,Card,17.71368955158858,245.3945732191369,USD,1.4777770967736044,Warehouse2,0,True
945,1470,Retail,582,97,2026-08-02,2026-08-06,39,8855.11598951196,Delivered,West,Zone3,25,GroupC,Unit3,5854,10044,AgentA,Medium,Medium,24755,0.012839097199562867,UPI,14.150084906726995,487.40686713876954,EUR,1.4825789348650997,Warehouse1,1,True
946,1952,Wholesale,207,43,2026-08-03,2026-08-07,16,5638.113714700834,Pending,North,Zone3,81,GroupA,Unit1,5898,10828,AgentA,Large,High,10472,0.10758460625357716,NetBanking,15.808080933872027,178.73977527594448,EUR,1.0769786647229946,Warehouse1,4,True
947,1970,Wholesale,325,64,2026-08-04,2026-08-08,22,8302.032525562887,Cancelled,South,Zone1,27,GroupA,Unit3,5310,10197,AgentC,Medium,High,42881,0.14375780696400514,Card,5.523209364446653,327.62727862722346,EUR,0.8301992862259044,Warehouse2,3,True
948,1011,Retail,772,10,2026-08-05,2026-08-09,85,7157.175359023454,Delivered,West,Zone1,61,GroupC,Unit2,5600,10215,AgentB,Large,Medium,23690,0.0430661055057463,Card,8.066961436153989,202.32711547494725,USD,0.861667451981951,Warehouse2,2,False
949,1329,Retail,730,81,2026-08-06,2026-08-10,54,6997.281603223811,Cancelled,North,Zone2,57,GroupB,Unit1,5474,10480,AgentB,Medium,Medium,35912,0.14438191479846083,Card,9.864224216690541,448.1985321550023,EUR,1.4116811160995157,Warehouse1,4,False
950,1735,Retail,760,96,2026-08-07,2026-08-11,21,3311.0234961810515,Cancelled,South,Zone2,52,GroupA,Unit3,5569,10308,AgentB,Medium,Medium,16473,0.1621331546967025,Card,7.373818175069615,424.91057082756936,USD,1.4293464034637888,Warehouse3,4,False
951,1783,Retail,761,47,2026-08-08,2026-08-12,72,2415.5796215748146,Delivered,East,Zone2,48,GroupC,Unit1,5491,10895,AgentA,Large,High,28669,0.08237949567242225,Card,5.947690545218913,128.3958931635683,USD,1.1863037150988438,Warehouse3,1,True
952,1967,Wholesale,531,15,2026-08-09,2026-08-13,16,2187.7736540398023,Cancelled,West,Zone3,58,GroupC,Unit1,5574,10434,AgentA,Large,Medium,43964,0.149283846568821,NetBanking,7.926191639730843,348.95539917934127,INR,1.312941119575929,Warehouse2,3,False
953,1357,Retail,904,95,2026-08-10,2026-08-14,59,8586.197404889928,Delivered,North,Zone1,21,GroupB,Unit2,5346,10331,AgentB,Medium,High,26462,0.08080599006569199,NetBanking,11.937263206081553,41.93427798963144,USD,1.2919450011763265,Warehouse3,3,True
954,1971,Wholesale,754,34,2026-08-11,2026-08-15,31,8222.225520564298,Pending,East,Zone1,19,GroupB,Unit1,5819,10695,AgentB,Small,Medium,30943,0.135670125891004,UPI,14.044688228637169,481.9608408696461,USD,1.2294572783912856,Warehouse3,0,False
955,1407,Wholesale,518,91,2026-08-12,2026-08-16,42,4461.677927321843,Cancelled,South,Zone1,80,GroupA,Unit3,5486,10026,AgentC,Large,Low,48785,0.1527994098639086,NetBanking,15.062271998546052,181.0051529269372,USD,1.3618215638975513,Warehouse1,0,True
956,1667,Retail,554,26,2026-08-13,2026-08-17,74,1410.8056736149006,Pending,South,Zone2,64,GroupA,Unit1,5472,10165,AgentC,Medium,Low,45420,0.19838532366162218,Card,5.558170013280322,417.60295856653585,USD,1.2483252984322568,Warehouse3,4,False
957,1372,Wholesale,259,70,2026-08-14,2026-08-18,32,3884.297294576838,Cancelled,South,Zone1,10,GroupA,Unit1,5381,10317,AgentB,Large,Medium,20832,0.06907933241271923,UPI,10.563820238763686,166.03136937788187,USD,1.1272018445979994,Warehouse1,1,False
958,1007,Wholesale,622,21,2026-08-15,2026-08-19,59,6231.500195955423,Cancelled,West,Zone1,58,GroupC,Unit3,5279,10273,AgentB,Large,Low,15385,0.0822081561149223,Card,6.588750586609775,320.0576631864673,INR,0.8895650900705254,Warehouse2,3,True
959,1121,Wholesale,749,15,2026-08-16,2026-08-20,34,4598.591229351533,Cancelled,North,Zone1,45,GroupA,Unit2,5071,10382,AgentA,Large,High,40362,0.03312401188203427,Card,10.605605023780734,491.95948807232253,EUR,1.2951105152948952,Warehouse2,1,False
960,1347,Wholesale,689,99,2026-08-17,2026-08-21,9,7823.87375798165,Delivered,East,Zone2,30,GroupC,Unit2,5520,10364,AgentB,Large,Low,24708,0.04081461168036138,NetBanking,10.641686038563837,439.60743293449883,INR,1.0787502942706195,Warehouse1,2,False
961,1675,Retail,176,36,2026-08-18,2026-08-22,81,9976.465940288716,Pending,North,Zone1,46,GroupA,Unit3,5365,10102,AgentC,Large,Low,33438,0.13867900051967555,Card,11.47675192725917,88.57929585340463,INR,0.9358333472060074,Warehouse1,3,True
962,1089,Retail,608,17,2026-08-19,2026-08-23,11,1992.2076756440788,Cancelled,West,Zone2,33,GroupB,Unit3,5932,10959,AgentA,Small,High,27211,0.1834091180308952,NetBanking,16.60679814142211,278.2693322432409,EUR,1.3415570205934202,Warehouse2,0,False
963,1647,Wholesale,540,92,2026-08-20,2026-08-24,96,4650.543114629767,Delivered,North,Zone1,64,GroupB,Unit2,5093,10502,AgentC,Small,Low,24571,0.07892099033224811,Card,15.466241534113163,180.78057323619817,USD,1.2573708802824226,Warehouse1,4,False
964,1697,Retail,353,74,2026-08-21,2026-08-25,10,4366.740629016138,Cancelled,West,Zone1,34,GroupC,Unit1,5372,10844,AgentC,Small,Low,31307,0.03596888936710825,UPI,13.277370986773093,222.82603730766297,EUR,1.44987165049976,Warehouse2,1,False
965,1315,Retail,869,66,2026-08-22,2026-08-26,86,3114.476074214613,Delivered,South,Zone1,16,GroupB,Unit3,5338,10372,AgentA,Medium,Medium,21002,0.05701989987659881,Card,16.5102951981359,174.2397333171966,USD,0.8323533120151021,Warehouse2,0,False
966,1177,Retail,419,49,2026-08-23,2026-08-27,17,2061.145615530867,Cancelled,East,Zone2,90,GroupC,Unit1,5436,10615,AgentC,Small,High,46153,0.09101034096162773,NetBanking,13.820092014560103,174.62003161580145,EUR,1.2193514277091944,Warehouse2,4,True
967,1539,Retail,902,23,2026-08-24,2026-08-28,68,750.3519532476263,Pending,South,Zone2,80,GroupC,Unit3,5335,10925,AgentB,Small,High,32440,0.05813006587307368,Card,15.645114489919978,275.8510894505396,INR,0.8953915744705407,Warehouse2,0,True
968,1731,Retail,362,44,2026-08-25,2026-08-29,48,8882.481240514615,Pending,North,Zone1,80,GroupB,Unit2,5663,10244,AgentC,Medium,Medium,11965,0.046715816624373255,NetBanking,12.329117912793645,104.06236447034478,USD,1.4228663882413133,Warehouse2,3,False
969,1868,Wholesale,696,57,2026-08-26,2026-08-30,52,4256.502107094544,Cancelled,South,Zone3,33,GroupC,Unit1,5491,10816,AgentA,Small,Medium,42556,0.14719689775141592,NetBanking,11.827837271201709,273.3237583643487,INR,0.7795995314052925,Warehouse2,1,True
970,1040,Retail,757,93,2026-08-27,2026-08-31,25,5019.265633150484,Delivered,East,Zone2,20,GroupB,Unit1,5916,10168,AgentA,Large,Low,12427,0.0015689842481246387,UPI,14.413264156041002,146.69306422716744,USD,1.2249294451559019,Warehouse3,2,False
971,1739,Retail,934,65,2026-08-28,2026-09-01,21,9177.726277189067,Cancelled,South,Zone2,82,GroupA,Unit3,5867,10627,AgentA,Small,Low,45609,0.10784610546729663,NetBanking,5.2559610556847645,151.60162307848182,EUR,1.332868577222424,Warehouse3,0,True
972,1703,Retail,653,58,2026-08-29,2026-09-02,65,7785.275727407883,Delivered,East,Zone1,21,GroupA,Unit1,5039,10652,AgentC,Small,Low,35189,0.15875336140595078,UPI,13.974908431208505,371.98653422745514,EUR,0.9839342722917657,Warehouse2,1,False
973,1922,Retail,473,22,2026-08-30,2026-09-03,63,1391.9625147601237,Cancelled,East,Zone3,44,GroupB,Unit3,5358,10417,AgentB,Small,Medium,35138,0.053245657263493645,UPI,17.148736839256742,24.500865744368536,EUR,1.4633104635070473,Warehouse3,3,False
974,1501,Wholesale,736,70,2026-08-31,2026-09-04,89,5697.65767931665,Delivered,South,Zone1,72,GroupB,Unit2,5573,10355,AgentA,Large,High,16563,0.12065830212240347,Card,14.281247037747804,196.66342371016546,EUR,1.3805845476688299,Warehouse1,0,True
975,1958,Wholesale,266,58,2026-09-01,2026-09-05,51,4478.297537543635,Pending,West,Zone2,77,GroupB,Unit1,5253,10477,AgentB,Large,Low,24387,0.13378002112372356,UPI,5.478318415863841,209.69184627528608,EUR,0.9356946397479227,Warehouse1,3,False
976,1144,Wholesale,852,55,2026-09-02,2026-09-06,36,7992.389618529752,Cancelled,North,Zone2,66,GroupB,Unit3,5965,10124,AgentA,Large,Medium,15840,0.131004939281018,NetBanking,9.91251333004541,247.70396846190465,INR,0.7060328741727989,Warehouse2,2,False
977,1200,Wholesale,558,71,2026-09-03,2026-09-07,81,7269.9022213582975,Pending,West,Zone1,22,GroupA,Unit1,5580,10536,AgentB,Large,High,25154,0.08916992683974355,NetBanking,15.52455692952672,337.8154021174739,INR,0.9373257408944486,Warehouse3,2,False
978,1928,Retail,379,17,2026-09-04,2026-09-08,88,6935.016646919613,Pending,West,Zone1,32,GroupC,Unit3,5397,10705,AgentB,Medium,Medium,34194,0.06931559757515585,UPI,17.46191115057746,191.1465235411724,USD,0.925048376376594,Warehouse1,4,False
979,1723,Wholesale,799,52,2026-09-05,2026-09-09,66,3471.3938712509794,Cancelled,South,Zone3,92,GroupC,Unit3,5756,10895,AgentB,Large,Low,32448,0.1671848146055627,Card,9.812123623272903,114.43718111016297,INR,1.4119716860007272,Warehouse1,4,True
980,1460,Retail,401,29,2026-09-06,2026-09-10,15,8069.14093095262,Cancelled,North,Zone3,48,GroupA,Unit3,5876,10611,AgentA,Large,Medium,40924,0.15168919139997286,UPI,15.935522726399805,443.58769186769126,USD,1.473696942603798,Warehouse1,4,True
